model,year,mileage,fuel,price
302,2004,253601,3,11000
302,2002,191350,3,8990
302,2008,214000,1,13000
302,2006,233790,3,25900
302,2007,236000,1,15900
302,2005,272600,1,7600
302,2008,180000,1,13500
302,2005,327255,1,10900
302,2004,398119,1,4500
302,2004,169117,3,8500
302,2006,157000,3,16800
302,2007,320000,1,8500
302,2008,206570,3,18900
302,2008,232000,1,18900
302,2005,375000,1,3800
302,2002,242000,3,7900
302,2007,221000,1,13500
302,2006,268000,1,7900
302,2007,132000,3,13900
302,2005,236215,3,7850
302,2006,160000,3,15200
302,2003,350000,3,6850
302,2008,238000,1,11000
302,2007,199000,3,19999
302,2005,301000,5,8500
302,2003,286000,3,7000
302,2005,296100,1,5500
302,2007,173000,3,28500
302,2002,173000,3,6900
302,2002,109900,3,8999
302,2002,152700,3,7999
302,2004,272130,1,6499
302,2002,220000,5,4500
302,2006,400000,1,11000
302,2005,202000,5,15900
302,2002,321888,1,5900
302,2007,179080,3,12900
302,2007,270000,1,9900
302,2008,240217,1,9999
302,2007,204000,3,14900
302,2008,203000,3,15900
302,2004,122007,3,18900
302,2006,235000,1,12500
302,2003,100000,3,13900
302,2008,270000,3,15900
302,2008,383000,1,14500
302,2003,250000,1,6300
302,2004,346755,5,7300
302,2006,237000,3,12900
302,2003,343000,5,9300
302,2007,260000,3,15900
302,2003,172150,5,9200
302,2003,148000,3,9900
302,2005,227000,5,10900
302,2006,249800,3,6950
302,2002,128000,3,7800
302,2004,297113,1,4950
302,2006,216000,1,22990
302,2004,269000,3,5800
302,2007,298000,1,12900
302,2006,260000,1,10990
302,2008,229000,3,20600
302,2008,233296,1,15000
302,2006,192000,1,14400
302,2004,160000,3,9999
302,2006,166000,3,12900
302,2008,208725,3,18900
302,2007,257000,1,11200
302,2007,330254,1,6500
302,2007,169000,3,29900
302,2005,300790,1,8900
302,2007,206000,3,13300
302,2003,208000,3,9400
302,2008,284000,1,13500
302,2006,295000,3,9000
302,2008,296000,1,8990
302,2004,254000,3,5600
302,2007,259000,3,11500
302,2002,292000,5,8700
302,2006,347000,1,9000
302,2003,287000,5,7300
302,2005,207000,1,9900
302,2004,217000,3,7500
302,2006,120000,3,15900
302,2005,273194,1,7999
302,2008,631970,1,11990
302,2003,194227,3,10000
302,2006,274000,1,11900
302,2008,194000,1,15990
302,2008,329000,1,13800
302,2004,349000,1,5500
302,2008,247591,1,12999
302,2006,220000,3,13999
302,2002,405000,3,3900
302,2005,207000,3,13500
302,2003,302428,5,7777
302,2006,224400,3,12900
302,2008,189246,3,15900
302,2005,250000,3,9900
302,2007,334000,1,12900
302,2007,177000,1,19888
302,2006,216000,1,9400
302,2002,154000,3,8500
302,2007,175000,3,18900
302,2006,242000,3,11000
302,2007,157000,3,15400
302,2007,285000,1,12800
302,2005,200000,3,11700
302,2003,139633,3,8900
302,2007,288434,1,10900
302,2008,240000,1,15900
302,2004,224000,3,8900
302,2007,260000,1,9900
302,2006,217000,3,15700
302,2008,149873,1,16900
302,2002,355500,5,7800
302,2004,176000,3,11350
302,2005,279000,1,6999
302,2006,236000,3,16200
302,2004,234000,3,6800
302,2007,240000,1,12700
302,2006,265000,1,11900
302,2005,136200,3,12700
302,2008,252000,1,15900
302,2008,262000,1,13000
302,2007,218000,3,17900
302,2007,280000,1,15900
302,2005,315000,1,8900
302,2008,270000,1,11200
302,2008,319000,1,14000
302,2006,107500,3,10900
302,2004,171768,3,9200
302,2005,163000,3,13500
302,2006,145033,3,15500
302,2007,260000,1,11000
302,2002,188000,3,8950
302,2007,132593,3,14500
302,2003,290812,1,8750
302,2009,152300,3,29900
302,2003,371900,1,10700
302,2007,247198,5,15000
302,2003,229400,3,7900
302,2006,178000,3,14300
302,2003,156000,3,6600
302,2005,201500,3,8999
302,2006,151529,3,14000
302,2008,197200,3,18888
302,2008,180600,5,18900
302,2004,206000,3,6500
302,2008,270166,1,11900
302,2006,260000,5,12900
302,2006,143000,3,9900
302,2006,260000,3,12900
302,2007,228070,3,12500
302,2004,210000,3,9900
302,2003,196604,3,6900
302,2007,239000,3,14990
302,2005,169400,3,11500
302,2006,232327,3,12500
302,2002,173000,3,10900
302,2003,360100,1,7500
302,2008,292800,5,11000
302,2006,181000,3,16900
302,2006,193300,3,13800
302,2006,266070,1,14000
302,2003,250000,3,8900
302,2007,234000,3,17900
302,2004,192000,3,8950
302,2004,237000,1,9800
302,2007,223747,5,9500
302,2004,251000,3,8900
302,2007,164000,1,12900
302,2003,218000,3,6999
302,2008,205400,1,12300
302,2008,247000,1,13300
302,2002,339000,1,5900
302,2008,235000,1,12400
302,2003,260000,5,9999
302,2005,300000,5,16700
302,2004,323000,1,5000
302,2006,220500,3,14900
302,2007,313000,1,7500
302,2004,234000,3,4900
302,2003,216000,3,5900
302,2003,330000,5,5700
302,2006,285234,1,7900
302,2007,297850,1,12900
302,2005,193000,3,13800
302,2006,196120,3,16900
302,2002,230000,5,8900
302,2005,245000,3,10900
302,2004,266000,1,6000
302,2002,195000,5,8999
302,2006,436000,1,11000
302,2006,180787,3,12700
302,2006,187487,3,15999
302,2004,184236,3,13900
302,2004,243400,1,6500
302,2006,361600,1,9900
302,2003,130852,3,1999
302,2006,306574,1,11500
302,2008,287322,1,12900
302,2007,353000,1,13000
302,2005,227000,1,12300
302,2006,189000,1,14700
302,2003,296158,3,5900
302,2007,286000,1,11700
302,2004,278000,3,6500
302,2005,180000,1,6800
302,2005,181000,3,12400
302,2006,241000,3,29900
302,2003,188379,5,8900
302,2003,307000,5,8800
302,2008,239000,1,10900
302,2006,191467,3,15800
302,2005,140000,3,13900
302,2007,274747,1,10500
302,2006,303000,1,7490
302,2003,252235,3,8900
302,2007,179000,1,15900
302,2002,184000,3,7450
302,2008,249990,1,11800
302,2008,213000,3,14900
302,2008,215000,1,15999
302,2003,236000,3,9700
302,2006,300000,1,9900
302,2006,156000,3,16900
302,2008,247466,1,13900
302,2008,123092,1,19900
302,2007,119750,3,18900
302,2004,194808,1,3000
302,2008,275000,1,15000
302,2006,319000,1,15200
302,2003,273000,3,7900
302,2004,351000,5,7900
302,2007,271000,1,12900
302,2004,277300,1,6500
302,2007,248000,1,11900
302,2007,104000,3,16800
302,2006,231700,1,13999
302,2008,350000,1,12000
302,2007,220000,5,16500
302,2003,212000,3,4700
302,2007,282000,1,12900
302,2008,161890,3,16800
302,2008,197500,3,17900
302,2002,237600,3,7899
302,2006,187000,3,12999
302,2005,273000,1,10800
302,2007,248000,3,13900
302,2003,263000,5,7999
302,2008,200000,3,14900
302,2005,148266,1,13000
302,2007,182000,3,14900
302,2003,191625,5,10500
302,2003,114612,3,7900
302,2008,164381,3,12900
302,2004,196000,3,11900
307,2017,275000,1,59600
307,2004,366832,1,14500
307,2006,300000,1,23900
307,2017,191000,1,92127
307,2018,64000,1,112000
307,2008,234000,1,25900
307,2018,97000,1,104550
307,2018,182000,1,88900
307,2017,133000,1,94900
307,2011,219000,1,36900
307,2013,257000,1,37900
307,2018,222000,1,85000
307,2006,280000,1,26900
307,2009,245000,1,34900
307,2018,56000,1,107000
307,2004,280000,1,25700
307,2019,59865,1,109900
307,2008,325487,1,25700
307,2015,303000,1,51000
307,2018,154000,1,86000
307,2006,234000,1,15375
307,2018,245000,1,88900
307,2021,54,1,149994
307,2006,288538,1,21500
307,2019,292000,1,77900
307,2016,61019,1,61700
307,2016,33500,1,123000
307,2018,128000,1,102990
307,2008,277000,1,24900
307,2019,179000,1,87330
307,2007,204000,1,28900
307,2010,313000,1,33999
307,2006,568245,1,15900
307,2018,146000,1,95079
307,2017,170000,1,74900
307,2011,116000,1,59900
307,2016,214000,1,84000
307,2015,195000,1,51500
307,2015,135000,1,77900
307,2004,260000,1,11900
307,2013,243000,1,33900
307,2019,111278,1,102000
307,2018,54000,1,114000
307,2018,215585,1,73800
307,2018,105810,1,106900
307,2017,209000,1,55555
307,2018,170000,1,82410
307,2018,101000,1,85900
307,2011,274000,1,44500
307,2015,200000,1,42999
307,2009,197000,1,37900
307,2018,69000,1,109998
307,2015,243000,1,75985
307,2004,439000,1,19900
307,2017,189000,1,92127
307,2015,197000,1,53812
307,2005,330000,1,25700
307,2009,187500,3,44900
307,2003,230000,1,25800
307,2017,111000,1,89999
307,2014,232000,1,40590
307,2006,260000,1,21900
307,2014,201500,1,58900
307,2006,250000,1,21500
307,2007,340000,1,27060
307,2016,244000,1,43500
307,2015,117000,1,69000
307,2009,281420,1,37999
307,2004,312000,1,25900
307,2005,390000,1,15997
307,2018,81000,1,105000
307,2006,304000,1,18900
307,2008,477000,1,19999
307,2007,313700,1,28700
307,2017,220900,1,73990
307,2018,165500,1,74900
307,2019,37000,1,89999
307,2002,289000,1,68000
307,2007,334000,1,26900
307,2007,325738,1,17900
307,2021,1,1,133945
307,2018,165000,1,74999
307,2013,175000,1,48000
307,2017,47000,1,104427
307,2012,353000,1,39900
307,2021,3000,1,39900
307,2003,275000,1,10800
307,2008,346000,1,21000
307,2017,148000,1,92127
307,2018,112500,1,89449
307,2009,241000,1,19999
307,2016,253931,1,79900
307,2017,68700,1,106900
307,2016,650000,1,59500
307,2007,280000,1,28900
307,2006,299000,1,23800
307,2008,264282,1,24800
307,2018,57000,1,107010
307,2014,353548,1,47970
307,2018,34000,1,110577
307,2010,340000,1,19600
307,2019,136000,1,99500
307,2004,430000,1,12177
307,2002,350000,1,11490
307,2017,43000,1,113160
307,2001,267000,1,15900
307,2007,234494,1,35900
307,2006,440000,1,19900
307,2015,111000,1,72900
307,2012,76893,1,23900
307,2008,300000,1,24900
307,2011,142000,1,39900
307,2015,267000,1,49500
307,2010,320000,1,20900
307,2018,70000,1,83000
307,2016,99000,1,76900
307,2010,263000,1,39700
307,2012,252000,1,38900
307,2004,218000,1,23900
307,2008,222426,1,19900
307,2005,197377,1,26500
307,2009,243094,1,38900
307,2008,281080,1,18500
307,2015,213860,1,66912
307,2011,248000,1,43900
307,2009,214000,1,33800
307,2017,275000,1,59900
307,2008,205778,1,32500
326,2003,156120,3,7950
326,2005,218000,5,9400
326,2001,265000,3,6999
326,2003,165000,3,9999
326,2003,220000,5,9900
326,2003,294000,3,6519
326,2003,204717,3,9500
326,2004,289000,1,5800
326,2004,208000,3,6900
326,2003,161000,3,10500
326,2003,249123,3,14900
326,2004,241000,1,10500
326,2005,187568,3,7350
326,2004,184000,1,5359
326,2003,300000,5,7500
326,2002,226100,5,8950
326,2003,498500,1,4200
326,2003,248000,1,6500
326,2004,345170,1,6900
326,2003,260000,3,8900
326,2003,193337,3,6999
326,2002,186400,3,6950
326,2002,215000,3,2900
326,2001,245000,3,6900
326,2001,282355,3,5400
326,2002,107000,3,9900
326,2003,309704,1,4750
326,2004,300000,5,7950
326,2004,282000,1,4900
326,2001,154000,3,6999
326,2003,222333,3,13777
326,2003,168001,3,8850
326,2000,174760,3,4300
326,2005,261000,1,7999
326,2000,200000,3,5500
326,2003,202700,3,12900
326,2004,114000,3,10900
326,2001,241000,1,4400
326,2000,435733,1,4700
326,2002,200000,3,7750
326,2000,308000,3,4200
326,2003,269000,5,6500
326,2002,160120,3,7950
326,2005,215000,1,9000
326,2004,274000,1,6000
326,1999,185000,3,6999
326,2004,225000,3,8999
326,2005,229000,3,9900
326,2001,99100,3,11900
326,2003,404000,1,4500
326,2004,204000,1,5500
326,2004,340000,5,6900
326,2002,153000,3,7999
326,2003,199900,3,7000
326,2001,232000,1,4500
326,1999,169000,3,4600
326,2004,151000,3,12900
326,2003,216000,3,8800
326,2003,196000,3,6900
326,2004,227000,3,7900
326,2003,144000,3,9450
326,2004,182000,3,8400
326,2004,223000,3,8999
326,2002,216000,3,13900
326,2007,262000,3,16900
326,2008,185000,3,19800
326,2013,111000,3,24900
326,2006,232000,3,15900
326,2010,172970,3,28800
326,2008,207000,3,19900
326,2008,182000,3,18700
326,2008,180972,3,18900
326,2009,151000,3,18500
326,2011,199400,3,21900
326,2007,207200,3,24999
326,2012,189000,3,26900
326,2011,178786,3,28800
326,2008,219000,3,23900
326,2012,148000,3,21900
326,2008,227000,3,21000
326,2006,189000,5,21900
326,2006,176800,1,13900
326,2007,197000,3,14300
326,2005,279000,5,13700
326,2006,173475,1,14500
326,2007,180000,1,13000
326,2011,141000,3,29800
326,2006,165000,3,16900
326,2008,220889,1,12900
326,2006,210000,3,13900
326,2014,160000,1,26990
326,2006,203000,1,13900
326,2011,192193,1,22900
326,2011,257000,0,17900
326,2006,224900,3,14900
326,2010,185000,3,20999
326,2006,181400,3,15900
326,2011,165234,3,28800
326,2009,329000,1,11500
326,2007,207988,5,19000
326,2006,203648,3,12900
326,2006,172543,3,12900
326,2011,147100,3,28700
326,2008,211800,1,14500
326,2009,154000,3,27900
326,2007,240000,1,8900
326,2006,218000,3,15800
326,2007,213000,5,14500
326,2010,162000,3,18000
326,2006,199900,5,19700
326,2010,171400,3,23900
326,2008,188612,3,21700
326,2010,125000,5,24999
326,2008,237000,1,19500
326,2007,196123,3,16800
326,2009,306000,1,18800
326,2006,299850,3,11900
326,2006,280000,1,11800
326,2014,69889,3,35500
326,2006,172000,3,17300
326,2005,245000,5,16500
326,2005,318000,1,9700
326,2005,133856,3,14900
326,2009,149660,3,19400
326,2007,189000,3,14800
326,2006,210000,3,15800
326,2009,243000,1,16000
326,2008,240000,3,17900
326,2006,181400,3,15900
326,2011,165234,3,28800
326,2009,329000,1,11500
326,2007,207988,5,19000
326,2006,203648,3,12900
326,2006,172543,3,12900
326,2011,147100,3,28700
326,2008,211800,1,14500
326,2009,154000,3,27900
326,2007,240000,1,8900
326,2006,218000,3,15800
326,2007,213000,5,14500
326,2010,162000,3,18000
326,2006,199900,5,19700
326,2010,171400,3,23900
326,2008,188612,3,21700
326,2010,125000,5,24999
326,2008,237000,1,19500
326,2007,196123,3,16800
326,2009,306000,1,18800
326,2006,299850,3,11900
326,2006,280000,1,11800
326,2014,69889,3,35500
326,2006,172000,3,17300
326,2005,245000,5,16500
326,2005,318000,1,9700
326,2005,133856,3,14900
326,2009,149660,3,19400
326,2007,189000,3,14800
326,2006,210000,3,15800
326,2009,243000,1,16000
326,2008,240000,3,17900
326,2005,268000,5,11300
326,2006,160000,3,16500
326,2006,195000,3,14300
326,2005,254796,3,11400
326,2007,215237,5,13900
326,2009,239000,5,18500
326,2009,246000,1,12900
326,2007,280000,5,15499
326,2014,75827,3,34900
326,2012,120000,3,28900
326,2008,221330,3,11500
326,2008,159307,3,24900
326,2007,229000,3,16500
326,2010,275300,1,17700
326,2005,277300,3,12900
326,2009,189000,1,25950
326,2007,245494,3,15800
326,2006,201400,3,16900
326,2007,193000,3,17800
326,2006,217000,3,14500
326,2005,247000,3,13700
326,2011,195000,3,19900
326,2010,168000,3,19900
326,2006,177000,3,15999
326,2006,252000,3,12500
326,2013,124000,3,23900
326,2007,161600,3,17900
326,2006,267000,1,11900
326,2009,189000,3,18900
326,2006,202009,5,12000
326,2006,200000,5,15950
326,2006,165000,3,17500
326,2005,272300,3,12900
326,2013,244125,3,25900
326,2009,177800,3,21990
326,2010,168290,3,22000
326,2009,135444,3,23000
326,2009,199000,3,19900
326,2008,182800,3,16900
326,2007,268300,1,13490
326,2014,90780,3,28900
326,2007,190657,1,17097
326,2006,185600,3,14700
326,2006,202000,1,10300
326,2009,185200,1,18000
326,2005,259000,3,14800
326,2007,225600,1,18900
326,2005,259364,1,9300
326,2014,178935,3,33300
326,2006,195000,3,12900
326,2013,238000,1,33900
326,2006,231000,3,12900
326,2009,195000,3,19800
326,2009,186700,3,19500
326,2008,189524,3,17600
326,2008,189654,3,18900
326,2006,198000,3,15900
326,2009,206000,3,12900
326,2014,178800,3,27500
326,2010,163000,3,19900
326,2006,235000,5,14500
326,2012,175426,1,23900
326,2006,221377,3,14900
326,2010,151000,3,20900
326,2007,260000,1,10500
326,2009,216000,3,22900
326,2010,244000,3,24900
326,2006,233100,3,12900
326,2005,254100,1,6999
326,2006,204000,5,15000
326,2006,373000,1,11500
326,2007,184000,3,17900
326,2006,161000,3,12900
326,2010,234000,3,19900
326,2005,229000,3,13500
326,2008,250000,1,12900
326,2005,220000,3,13900
326,2008,177000,3,18900
326,2007,204000,3,17900
326,2009,259000,1,14500
326,2010,188000,3,20900
326,2010,296000,1,17600
326,2009,235000,5,20700
326,2007,207000,3,15999
326,2012,40474,3,23900
326,2006,198000,3,13900
326,2006,214097,1,16500
326,2010,148500,3,21880
326,2011,161000,3,22900
326,2009,200000,3,19900
326,2006,293000,1,9900
326,2010,170000,3,20900
326,2009,163000,3,25900
326,2011,141000,3,23900
326,2010,236937,1,19800
326,2006,341740,1,10490
326,2009,180000,1,23500
326,2010,179000,3,22900
326,2009,139993,3,21990
326,2008,217000,3,30900
326,2013,131000,1,16500
326,2010,233000,1,15900
326,2008,254000,3,17900
326,2006,197000,3,15700
326,2006,260000,1,14800
326,2009,242831,1,17900
326,2009,157300,1,16700
326,2009,306616,1,12900
326,2013,102000,3,31900
326,2009,202000,3,19900
326,2010,268000,5,19500
326,2007,296000,1,14700
326,2008,144500,5,22900
326,2009,203000,1,17900
326,2012,160000,3,22500
326,2006,232000,3,15900
326,2007,201000,3,19500
326,2009,168000,3,18500
326,2009,233576,3,17500
326,2009,287127,1,15900
326,2009,170000,1,17900
326,2009,258000,3,15900
326,2010,184900,1,20000
326,2006,229100,1,12900
326,2007,309000,1,8900
326,2005,207000,3,14999
326,2010,148070,5,25900
326,2006,209000,3,14900
326,2013,198000,3,23750
326,2006,254300,1,6900
326,2007,198000,3,14900
326,2008,245000,1,12900
326,2007,231920,3,16400
326,2009,177000,3,19500
326,2010,182000,1,17500
326,2005,202124,3,12200
326,2007,252000,1,16900
326,2007,215000,3,15900
326,2006,217000,3,16999
326,2005,274532,1,13500
326,2007,284306,1,10000
326,2009,225449,3,16900
326,2014,81500,5,30900
326,2006,259000,1,15900
326,2005,228000,3,12900
326,2005,190000,3,13900
326,2009,181000,3,17900
326,2010,158000,1,24000
326,2008,167000,3,27900
326,2005,279000,5,13900
326,2009,198601,3,19400
326,2008,275715,1,14000
326,2013,232014,1,20400
326,2007,210877,1,14900
326,2006,150389,5,27000
326,2010,195000,3,20900
326,2005,172600,3,14900
326,2009,198000,3,19900
326,2006,180000,3,14700
326,2013,160689,3,35000
326,2005,252000,1,11000
326,2006,237000,1,12900
326,2005,227032,1,9000
326,2010,188500,3,26900
326,2010,168290,3,22000
326,2006,226000,1,13500
326,2009,200000,3,20900
326,2005,225409,3,14900
326,2010,185000,3,13500
326,2009,173000,5,18900
326,2006,177000,3,13900
326,2007,355000,1,9000
326,2005,183000,3,9500
326,2013,108814,1,27700
326,2009,127651,3,24900
326,2007,280000,1,8900
326,2013,163000,3,27900
326,2006,187204,3,16900
326,2006,227000,1,8400
326,2008,181370,1,16500
326,2007,256742,1,11800
326,2007,231000,1,15900
326,2012,120000,1,23500
326,2005,346201,1,6700
326,2010,188000,3,23500
326,2005,208000,5,15800
326,2006,235000,1,11700
326,2010,192000,3,23900
326,2006,167643,3,16789
326,2006,228000,3,17700
326,2006,146600,3,16500
326,2008,198000,1,18800
326,2010,201000,3,20999
326,2009,180110,1,18800
326,2009,206100,3,22900
326,2013,174300,3,29900
326,2008,205000,3,19900
326,2007,199000,3,14900
326,2011,126511,1,24800
326,2007,135000,3,18900
326,2007,169500,3,16950
326,2009,226000,1,21000
326,2008,262121,1,15500
326,2009,182000,3,18800
326,2008,135000,5,22500
326,2011,145000,3,25000
326,2006,198000,3,13500
326,2006,252000,1,11500
326,2005,300500,1,8700
326,2008,213481,1,11900
326,2010,203000,5,24900
326,2006,230000,3,15999
326,2009,237920,1,18400
326,2009,196123,3,13200
326,2008,129000,3,18900
326,2010,182000,1,21900
326,2008,227900,3,16500
326,2007,277000,1,8999
326,2007,191000,3,13990
326,2006,232041,3,11800
326,2008,187600,3,16600
326,2011,282000,1,19300
326,2012,110000,3,26900
326,2011,176062,3,22900
326,2006,213000,3,17200
326,2007,206400,3,15888
326,2014,137444,1,22999
326,2008,158000,3,19900
326,2011,188000,3,24900
326,2009,178000,3,19900
326,2011,188000,3,24900
326,2006,248000,3,13500
326,2012,109600,1,24900
326,2005,196000,1,10900
326,2008,271000,3,13500
326,2005,262190,1,10000
326,2013,106715,3,31500
326,2006,183000,3,16300
326,2007,138000,3,16900
326,2006,164000,1,12900
326,2007,343530,1,9500
326,2008,222150,1,13700
326,2007,212000,3,16800
326,2007,155000,3,18999
326,2007,280000,1,14444
326,2008,131000,3,21500
326,2011,129000,1,19950
326,2007,197000,3,16499
326,2006,171491,3,15300
326,2005,204092,3,12999
326,2008,262000,1,13700
326,2007,96500,1,19500
326,2005,296000,1,11900
326,2005,229764,3,15900
326,2006,225000,3,22900
326,2009,167700,3,23800
326,2007,213654,1,6699
326,2009,211836,3,20800
326,2006,250247,1,7500
326,2011,87100,3,22999
326,2006,249000,3,13800
326,2008,170000,3,19900
326,2009,343000,1,17500
326,2010,247000,3,25900
326,2010,199100,3,21500
326,2009,166000,3,22700
